customer_id,loan_id,region_killeen
C420330,L00022389,"Killeen, TX Metro"
C253415,L00022458,"Killeen, TX Metro"
C337644,L00022511,"Killeen, TX Metro"
C864797,L00022576,"Killeen, TX Metro"
C521990,L00024189,Other Texas Region
C662952,L00024199,Other Texas Region
C160964,L00024241,Other Texas Region
C941688,L00024337,Other Texas Region
C873940,L00024339,Other Texas Region
C696842,L00024834,Other Texas Region
C301161,L00025053,"Killeen, TX Metro"
C141423,L00025533,Other Texas Region
C669489,L00026019,"Killeen, TX Metro"
C600267,L00026144,Other Texas Region
C740956,L00026263,Other Texas Region
C400670,L00026527,Other Texas Region
C838142,L00026578,Other Texas Region
C634228,L00026774,Other Texas Region
C806116,L00027987,Other Texas Region
C866767,L00028030,"Killeen, TX Metro"
C941554,L00028305,"Killeen, TX Metro"
C173541,L00028985,Other Texas Region
C580826,L00029104,"Killeen, TX Metro"
C392381,L00030116,Other Texas Region
C682964,L00030578,Other Texas Region
C296236,L00030659,Other Texas Region
C955505,L00030672,Other Texas Region
C197475,L00030861,Other Texas Region
C174210,L00030898,Other Texas Region
C315928,L00031234,"Killeen, TX Metro"
C849656,L00031276,Other Texas Region
C425709,L00032954,Other Texas Region
C782501,L00033137,Other Texas Region
C196538,L00033151,"Killeen, TX Metro"
C909985,L00033253,"Killeen, TX Metro"
C974123,L00033510,"Killeen, TX Metro"
C517933,L00033897,"Killeen, TX Metro"
C357177,L00033967,Other Texas Region
C621866,L00034629,Other Texas Region
C777632,L00034931,Other Texas Region
C900629,L00035191,"Killeen, TX Metro"
C172715,L00035299,"Killeen, TX Metro"
C973373,L00036320,Other Texas Region
C122319,L00036822,Other Texas Region
C517484,L00037332,Other Texas Region
C161086,L00037398,Other Texas Region
C574200,L00037458,Other Texas Region
C455877,L00039040,"Killeen, TX Metro"
C717932,L00039064,Other Texas Region
C475691,L00039161,Other Texas Region
C935886,L00039677,"Killeen, TX Metro"
C407744,L00039913,Other Texas Region
C551736,L00040096,Other Texas Region
C333448,L00040166,Other Texas Region
C631197,L00040396,"Killeen, TX Metro"
C954844,L00040507,"Killeen, TX Metro"
C776106,L00040614,Other Texas Region
C581595,L00043829,Other Texas Region
C190633,L00045785,Other Texas Region
C817160,L00045992,Other Texas Region
C574755,L00046227,Other Texas Region
C280561,L00046413,"Killeen, TX Metro"
C972933,L00046751,"Killeen, TX Metro"
C560713,L00047442,Other Texas Region
C873608,L00047732,Other Texas Region
C877092,L00047855,Other Texas Region
C282285,L00048471,Other Texas Region
C917688,L00048566,"Killeen, TX Metro"
C493861,L00048967,Other Texas Region
C973120,L00049173,Other Texas Region
C897026,L00049406,Other Texas Region
C586020,L00049544,Other Texas Region
C463093,L00049673,Other Texas Region
C192578,L00002684,Other Texas Region
C757258,L00003608,Other Texas Region
C860084,L00004761,"Killeen, TX Metro"
C107415,L00004981,Other Texas Region
C310048,L00005785,Other Texas Region
C204927,L00005841,Other Texas Region
C303561,L00006029,Other Texas Region
C170021,L00006601,"Killeen, TX Metro"
C140542,L00007149,"Killeen, TX Metro"
C586084,L00007191,Other Texas Region
C511012,L00008015,"Killeen, TX Metro"
C165867,L00010347,"Killeen, TX Metro"
C898385,L00010448,Other Texas Region
C156747,L00010938,"Killeen, TX Metro"
C334975,L00010977,Other Texas Region
C816442,L00010996,Other Texas Region
C677701,L00011016,Other Texas Region
C502932,L00011058,"Killeen, TX Metro"
C302268,L00011657,Other Texas Region
C193476,L00011719,Other Texas Region
C830281,L00012669,"Killeen, TX Metro"
C904371,L00014243,"Killeen, TX Metro"
C995043,L00015698,Other Texas Region
C552201,L00016917,Other Texas Region
C577508,L00016982,Other Texas Region
C114568,L00017577,Other Texas Region
C707493,L00017950,Other Texas Region
C145291,L00018073,Other Texas Region
C625608,L00019583,Other Texas Region
C496742,L00020082,"Killeen, TX Metro"
C842092,L00020106,Other Texas Region
C215827,L00020147,Other Texas Region
C130215,L00021583,"Killeen, TX Metro"
C839578,L00022056,"Killeen, TX Metro"
C752433,L00022545,Other Texas Region
C264411,L00025959,Other Texas Region
C896399,L00028889,Other Texas Region
C436825,L00032467,Other Texas Region
C779532,L00032672,Other Texas Region
C281214,L00034587,Other Texas Region
C162977,L00035341,Other Texas Region
C199423,L00035566,Other Texas Region
C792635,L00035833,Other Texas Region
C421130,L00036250,Other Texas Region
C650791,L00036389,Other Texas Region
C292803,L00039024,Other Texas Region
C581588,L00039386,Other Texas Region
C317435,L00040119,Other Texas Region
C555612,L00040189,"Killeen, TX Metro"
C947589,L00040538,Other Texas Region
C822933,L00041671,Other Texas Region
C826187,L00042407,Other Texas Region
C673604,L00042545,"Killeen, TX Metro"
C239779,L00043064,"Killeen, TX Metro"
C416772,L00043507,Other Texas Region
C580519,L00045955,"Killeen, TX Metro"
C498396,L00045966,Other Texas Region
C226728,L00047649,"Killeen, TX Metro"
C451261,L00049334,"Killeen, TX Metro"
C864601,L00049577,Other Texas Region
C305041,L00000063,Other Texas Region
C658986,L00000280,Other Texas Region
C843974,L00000304,Other Texas Region
C908350,L00000314,"Killeen, TX Metro"
C128251,L00000529,"Killeen, TX Metro"
C564008,L00001248,"Killeen, TX Metro"
C192263,L00001297,"Killeen, TX Metro"
C580703,L00001307,"Killeen, TX Metro"
C159676,L00001476,Other Texas Region
C564071,L00001730,"Killeen, TX Metro"
C912461,L00002068,Other Texas Region
C248554,L00002078,"Killeen, TX Metro"
C699032,L00002150,Other Texas Region
C991793,L00002276,"Killeen, TX Metro"
C661672,L00002643,Other Texas Region
C687421,L00002848,"Killeen, TX Metro"
C652959,L00003032,Other Texas Region
C168099,L00003286,Other Texas Region
C619349,L00003421,"Killeen, TX Metro"
C595479,L00003453,"Killeen, TX Metro"
C351924,L00003459,Other Texas Region
C450808,L00003573,"Killeen, TX Metro"
C863760,L00003773,Other Texas Region
C824984,L00003783,Other Texas Region
C565982,L00003794,"Killeen, TX Metro"
C972552,L00004022,Other Texas Region
C364528,L00004308,Other Texas Region
C118990,L00004739,Other Texas Region
C953725,L00004774,"Killeen, TX Metro"
C365976,L00004990,Other Texas Region
C729698,L00005101,Other Texas Region
C990023,L00005130,Other Texas Region
C277826,L00005847,Other Texas Region
C932423,L00006120,Other Texas Region
C658988,L00006159,Other Texas Region
C381373,L00006682,"Killeen, TX Metro"
C207615,L00007086,Other Texas Region
C387360,L00007158,"Killeen, TX Metro"
C838924,L00007196,"Killeen, TX Metro"
C364179,L00007221,"Killeen, TX Metro"
C511906,L00007448,Other Texas Region
C911795,L00007881,Other Texas Region
C859229,L00008020,Other Texas Region
C338009,L00008100,"Killeen, TX Metro"
C891701,L00008307,Other Texas Region
C365369,L00008351,Other Texas Region
C703471,L00008540,"Killeen, TX Metro"
C813806,L00008577,"Killeen, TX Metro"
C922564,L00008631,Other Texas Region
C894953,L00008676,Other Texas Region
C700699,L00008691,Other Texas Region
C734649,L00008760,Other Texas Region
C405007,L00009274,"Killeen, TX Metro"
C129777,L00009284,"Killeen, TX Metro"
C370001,L00009367,"Killeen, TX Metro"
C713614,L00009512,Other Texas Region
C291812,L00009856,"Killeen, TX Metro"
C331807,L00009880,"Killeen, TX Metro"
C290545,L00009945,Other Texas Region
C718821,L00010419,Other Texas Region
C889404,L00010620,Other Texas Region
C249725,L00010624,Other Texas Region
C663889,L00011077,Other Texas Region
C169893,L00011146,Other Texas Region
C819831,L00011234,Other Texas Region
C402621,L00011711,Other Texas Region
C122228,L00012238,"Killeen, TX Metro"
C536421,L00012487,Other Texas Region
C413392,L00012544,"Killeen, TX Metro"
C131533,L00012635,"Killeen, TX Metro"
C255146,L00012693,"Killeen, TX Metro"
C191891,L00012815,"Killeen, TX Metro"
C245093,L00012838,Other Texas Region
C646312,L00012955,Other Texas Region
C509142,L00013344,Other Texas Region
C408697,L00013540,Other Texas Region
C473377,L00013758,"Killeen, TX Metro"
C408792,L00013835,Other Texas Region
C520531,L00014017,Other Texas Region
C899203,L00014482,"Killeen, TX Metro"
C234670,L00014643,"Killeen, TX Metro"
C537261,L00014706,Other Texas Region
C122072,L00014723,Other Texas Region
C856120,L00015067,"Killeen, TX Metro"
C324402,L00015348,Other Texas Region
C405415,L00015567,"Killeen, TX Metro"
C579177,L00015717,"Killeen, TX Metro"
C820156,L00016039,Other Texas Region
C308467,L00016361,Other Texas Region
C216894,L00016439,"Killeen, TX Metro"
C971044,L00017274,"Killeen, TX Metro"
C179794,L00017487,Other Texas Region
C899093,L00017503,Other Texas Region
C307606,L00017629,Other Texas Region
C970670,L00017703,"Killeen, TX Metro"
C992724,L00017729,Other Texas Region
C210373,L00017807,Other Texas Region
C628883,L00017922,Other Texas Region
C569284,L00018191,Other Texas Region
C281676,L00018364,Other Texas Region
C666464,L00018418,Other Texas Region
C286988,L00018676,"Killeen, TX Metro"
C526141,L00018702,Other Texas Region
C792642,L00018799,Other Texas Region
C268265,L00018837,Other Texas Region
C869708,L00018974,"Killeen, TX Metro"
C769615,L00019078,"Killeen, TX Metro"
C353928,L00019395,"Killeen, TX Metro"
C189244,L00019728,"Killeen, TX Metro"
C675147,L00020398,"Killeen, TX Metro"
C476149,L00020648,Other Texas Region
C782550,L00020903,Other Texas Region
C724078,L00021042,"Killeen, TX Metro"
C784550,L00021133,"Killeen, TX Metro"
C626071,L00021177,Other Texas Region
C285385,L00021206,Other Texas Region
C420217,L00021218,"Killeen, TX Metro"
C412732,L00021660,"Killeen, TX Metro"
C972582,L00022240,Other Texas Region
C417473,L00022454,"Killeen, TX Metro"
C180459,L00022741,"Killeen, TX Metro"
C199830,L00022775,"Killeen, TX Metro"
C835956,L00023559,"Killeen, TX Metro"
C896116,L00023770,Other Texas Region
C737345,L00023894,"Killeen, TX Metro"
C674281,L00024231,"Killeen, TX Metro"
C627831,L00024354,"Killeen, TX Metro"
C204448,L00024500,Other Texas Region
C362696,L00024515,Other Texas Region
C182990,L00024649,Other Texas Region
C894609,L00024918,"Killeen, TX Metro"
C936765,L00025067,Other Texas Region
C739375,L00025660,Other Texas Region
C365405,L00025730,Other Texas Region
C225312,L00026088,Other Texas Region
C330739,L00026154,Other Texas Region
C413743,L00026290,"Killeen, TX Metro"
C632290,L00026421,Other Texas Region
C753570,L00026480,Other Texas Region
C103825,L00026566,"Killeen, TX Metro"
C241749,L00026580,"Killeen, TX Metro"
C272596,L00026879,Other Texas Region
C955930,L00026890,Other Texas Region
C305384,L00026981,"Killeen, TX Metro"
C439054,L00027042,Other Texas Region
C906951,L00027245,Other Texas Region
C517065,L00027420,Other Texas Region
C359004,L00027470,Other Texas Region
C464913,L00027555,Other Texas Region
C505234,L00027583,"Killeen, TX Metro"
C549769,L00027596,Other Texas Region
C123178,L00027617,Other Texas Region
C875035,L00027643,"Killeen, TX Metro"
C597981,L00027691,Other Texas Region
C744052,L00027836,Other Texas Region
C289001,L00027913,"Killeen, TX Metro"
C458423,L00028246,Other Texas Region
C925017,L00028315,"Killeen, TX Metro"
C376914,L00028321,"Killeen, TX Metro"
C867993,L00028323,"Killeen, TX Metro"
C778442,L00028395,"Killeen, TX Metro"
C303379,L00028896,"Killeen, TX Metro"
C478324,L00029118,"Killeen, TX Metro"
C895238,L00029160,Other Texas Region
C936776,L00029241,Other Texas Region
C821049,L00029536,Other Texas Region
C113570,L00029597,Other Texas Region
C987655,L00029726,Other Texas Region
C749054,L00029803,Other Texas Region
C369275,L00029882,Other Texas Region
C109275,L00030075,Other Texas Region
C410748,L00030315,"Killeen, TX Metro"
C622881,L00030340,"Killeen, TX Metro"
C948888,L00030467,"Killeen, TX Metro"
C392517,L00030504,Other Texas Region
C241043,L00030561,Other Texas Region
C679632,L00030621,"Killeen, TX Metro"
C801916,L00030678,Other Texas Region
C695196,L00030721,"Killeen, TX Metro"
C968573,L00030837,"Killeen, TX Metro"
C676253,L00031240,Other Texas Region
C107076,L00031264,Other Texas Region
C886448,L00031514,Other Texas Region
C453497,L00031675,Other Texas Region
C596957,L00031896,Other Texas Region
C274068,L00032148,Other Texas Region
C924653,L00032477,"Killeen, TX Metro"
C929784,L00032555,Other Texas Region
C227510,L00032682,"Killeen, TX Metro"
C752515,L00032718,"Killeen, TX Metro"
C817608,L00032946,Other Texas Region
C412279,L00033110,"Killeen, TX Metro"
C518135,L00033387,Other Texas Region
C754459,L00033404,"Killeen, TX Metro"
C115009,L00033614,"Killeen, TX Metro"
C535157,L00033768,Other Texas Region
C144183,L00033770,Other Texas Region
C419292,L00033772,Other Texas Region
C985540,L00033910,"Killeen, TX Metro"
C168517,L00034147,"Killeen, TX Metro"
C398421,L00034158,Other Texas Region
C688103,L00034497,Other Texas Region
C409272,L00034502,"Killeen, TX Metro"
C215256,L00034654,Other Texas Region
C397535,L00034846,Other Texas Region
C316007,L00034945,Other Texas Region
C885344,L00035742,Other Texas Region
C614080,L00035832,Other Texas Region
C293019,L00035836,Other Texas Region
C528580,L00035863,Other Texas Region
C982814,L00035885,Other Texas Region
C355385,L00035897,Other Texas Region
C154780,L00035899,Other Texas Region
C706955,L00036144,Other Texas Region
C582791,L00036169,Other Texas Region
C672769,L00036364,Other Texas Region
C643080,L00036788,Other Texas Region
C945068,L00037245,Other Texas Region
C806147,L00037425,"Killeen, TX Metro"
C991699,L00037476,Other Texas Region
C971977,L00038118,Other Texas Region
C694399,L00038164,Other Texas Region
C189854,L00038313,"Killeen, TX Metro"
C793519,L00038419,"Killeen, TX Metro"
C250878,L00038483,Other Texas Region
C773439,L00038511,Other Texas Region
C535033,L00038738,Other Texas Region
C628706,L00038939,Other Texas Region
C560207,L00039243,"Killeen, TX Metro"
C299079,L00039251,Other Texas Region
C759862,L00039711,"Killeen, TX Metro"
C620480,L00039937,"Killeen, TX Metro"
C881942,L00040472,Other Texas Region
C296461,L00040584,"Killeen, TX Metro"
C332389,L00040732,Other Texas Region
C776547,L00040815,"Killeen, TX Metro"
C591392,L00040985,"Killeen, TX Metro"
C850142,L00041043,"Killeen, TX Metro"
C822098,L00041503,Other Texas Region
C249832,L00041587,"Killeen, TX Metro"
C241964,L00041775,"Killeen, TX Metro"
C167918,L00042177,Other Texas Region
C238864,L00042353,Other Texas Region
C487678,L00042610,Other Texas Region
C835343,L00042699,Other Texas Region
C168657,L00042799,Other Texas Region
C297152,L00042833,"Killeen, TX Metro"
C830953,L00043021,Other Texas Region
C804724,L00043036,"Killeen, TX Metro"
C729041,L00043201,Other Texas Region
C934657,L00043604,"Killeen, TX Metro"
C944192,L00044239,Other Texas Region
C726166,L00044605,Other Texas Region
C849165,L00045425,"Killeen, TX Metro"
C119841,L00045428,Other Texas Region
C470885,L00045547,"Killeen, TX Metro"
C986195,L00045586,Other Texas Region
C618532,L00045678,"Killeen, TX Metro"
C808334,L00045738,Other Texas Region
C473378,L00045797,Other Texas Region
C269455,L00046055,Other Texas Region
C188106,L00046087,Other Texas Region
C418353,L00046199,"Killeen, TX Metro"
C264010,L00046259,"Killeen, TX Metro"
C321600,L00046630,Other Texas Region
C206390,L00046871,Other Texas Region
C812152,L00046924,"Killeen, TX Metro"
C267046,L00046954,"Killeen, TX Metro"
C445011,L00046988,Other Texas Region
C819655,L00047389,Other Texas Region
C996408,L00047740,Other Texas Region
C598201,L00047920,"Killeen, TX Metro"
C442185,L00048064,Other Texas Region
C452684,L00048113,"Killeen, TX Metro"
C174493,L00048215,Other Texas Region
C144169,L00048224,"Killeen, TX Metro"
C830322,L00048234,Other Texas Region
C158697,L00048437,Other Texas Region
C463798,L00048552,"Killeen, TX Metro"
C200041,L00048576,Other Texas Region
C967094,L00049058,"Killeen, TX Metro"
C455008,L00049451,Other Texas Region
C162742,L00049609,"Killeen, TX Metro"
C966555,L00049919,"Killeen, TX Metro"
C277789,L00000260,Other Texas Region
C595972,L00000591,"Killeen, TX Metro"
C734736,L00000698,Other Texas Region
C144238,L00000972,Other Texas Region
C447739,L00001526,"Killeen, TX Metro"
C904783,L00003782,"Killeen, TX Metro"
C855181,L00003964,"Killeen, TX Metro"
C514170,L00004958,Other Texas Region
C902348,L00006219,"Killeen, TX Metro"
C618895,L00006513,Other Texas Region
C204700,L00007405,Other Texas Region
C296521,L00007425,Other Texas Region
C121042,L00007638,Other Texas Region
C535840,L00007785,Other Texas Region
C435468,L00007839,"Killeen, TX Metro"
C850774,L00008586,"Killeen, TX Metro"
C196058,L00009540,"Killeen, TX Metro"
C699142,L00009814,Other Texas Region
C730458,L00010061,Other Texas Region
C152066,L00010515,"Killeen, TX Metro"
C386629,L00011101,"Killeen, TX Metro"
C495412,L00011457,"Killeen, TX Metro"
C897406,L00011688,Other Texas Region
C770608,L00011883,"Killeen, TX Metro"
C402756,L00011890,Other Texas Region
C364130,L00012762,Other Texas Region
C492977,L00012768,"Killeen, TX Metro"
C203088,L00013041,Other Texas Region
C356587,L00013078,Other Texas Region
C799832,L00013346,Other Texas Region
C306598,L00013863,Other Texas Region
C732487,L00014432,"Killeen, TX Metro"
C812252,L00014597,Other Texas Region
C131153,L00015664,Other Texas Region
C500686,L00015681,Other Texas Region
C597165,L00015928,Other Texas Region
C292386,L00016654,"Killeen, TX Metro"
C105004,L00016695,Other Texas Region
